course_id,course_title,price,Free/Paid,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_,Year,Month,subject,Revenue
902480,Pure Rock Guitar : Play Like the Gods of Rock!,45,Paid,80,5,24,All Levels,0.55,4.5,29-07-2016,2016,7,Musical Instruments,3600
139794,Killer Harmonica sounds using the tongue and bending notes,35,Paid,80,2,16,Beginner Level,0.94,2,17-03-2014,2014,3,Musical Instruments,2800
139772,How to play easy tunes on the harmonica - just the basics,35,Paid,79,3,15,All Levels,0.8,1.5,25-02-2014,2014,2,Musical Instruments,2765
846962,Slap Bass For Beginners,50,Paid,79,3,25,Beginner Level,0.94,1.5,23-06-2016,2016,6,Musical Instruments,3950
147174,Blues Accelerator - 21 Days to Blues Guitar Mastery,50,Paid,78,6,45,All Levels,0.3,7,16-01-2014,2014,1,Musical Instruments,3900
888668,How to Sing and Play the Guitar (at the same time),20,Paid,78,8,24,Intermediate Level,0.11,1.5,18-07-2016,2016,7,Musical Instruments,1560
82960,Mastering the Art of Guitar Chords,20,Paid,78,0,18,Beginner Level,0.11,1.5,18-11-2013,2013,11,Musical Instruments,1560
638100,Fingerstyle Guitar by Jacques Stotzem - Advanced Level,30,Paid,77,4,14,All Levels,0.11,2,13-10-2015,2015,10,Musical Instruments,2310
742764,Piano With Willie: Basics of Improvisation,40,Paid,76,4,23,All Levels,0.11,3.5,13-04-2016,2016,4,Musical Instruments,3040
106358,Learn To Play Guitar Complete Beginners Quick Start,20,Paid,75,0,11,Beginner Level,0.11,1,16-10-2013,2013,10,Musical Instruments,1500
644820,Fingerpicking Fundamentals,20,Paid,75,7,22,Beginner Level,0.11,1.5,01-11-2015,2015,11,Musical Instruments,1500
201894,Add Slide To Your Guitar Playing,20,Paid,75,2,27,Intermediate Level,0.11,0.733333333,28-05-2014,2014,5,Musical Instruments,1500
762648,Guitar Lessons - Sweep Picking Arpeggio Essentials,35,Paid,74,6,13,All Levels,0.11,1.5,15-02-2016,2016,2,Musical Instruments,2590
139792,Learn to play tunes by ear on harmonica - no written music,35,Paid,73,3,15,All Levels,0.11,2,23-03-2014,2014,3,Musical Instruments,2555
1101522,Cajon Step-by-Step: Beginner > Intermediate > Advanced,35,Paid,73,9,45,Intermediate Level,0.11,3,13-02-2017,2017,2,Musical Instruments,2555
139778,Play tunes on harmonica and learn how to bend some notes,35,Paid,73,2,16,Beginner Level,0.11,2,09-03-2014,2014,3,Musical Instruments,2555
782458,Aprendiendo Piano: Tocando piezas populares Vol.II,100,Paid,72,2,24,Beginner Level,0.11,1.5,31-03-2016,2016,3,Musical Instruments,7200
139788,Starting to play the blues on your harmonica in easy steps,35,Paid,71,3,16,All Levels,0.11,2,01-03-2014,2014,3,Musical Instruments,2485
222062,Tenor Banjo,40,Paid,70,6,18,All Levels,0.11,1,17-06-2015,2015,6,Musical Instruments,2800
210020,Drum Lessons For Beginners,50,Paid,70,2,17,All Levels,0.11,1.5,17-05-2014,2014,5,Musical Instruments,3500
